Portfolio,Open,High,Low,Close,Adj Close,Volume
WTI,6900000,6900000,6670000,6740000,6740000,2471700
WTI,6710000,6800000,6600000,6610000,6610000,1847600
WTI,6550000,6580000,6210000,6340000,6340000,2305900
WTI,6370000,6420000,6290000,6350000,6350000,2222800
WTI,6410000,6450000,6300000,6380000,6380000,2477600
WTI,6380000,6390000,6020000,6040000,6040000,3109300
WTI,5720000,5920000,5220000,5300000,5300000,4581200
WTI,5410000,5440000,5110000,5220000,5220000,3248500
WTI,5090000,5300000,4960000,5290000,5290000,4441500
WTI,5160000,5260000,5000000,5100000,5100000,3061800
WTI,5190000,5430000,5150000,5280000,5280000,2901000
WTI,5240000,5290000,5020000,5180000,5180000,2805300
WTI,5130000,5150000,4900000,5120000,5120000,3151900
WTI,5070000,5090000,4770000,4820000,4820000,2711500
WTI,4900000,5170000,4900000,5100000,5100000,2441500
WTI,4940000,4980000,4750000,4890000,4890000,4451100
WTI,4930000,5070000,4900000,5040000,5040000,1970300
WTI,4940000,5040000,4890000,4910000,4910000,1895900
WTI,4890000,4930000,4800000,4820000,4820000,1740400
WTI,4850000,4970000,4840000,4960000,4960000,1534200
WTI,4880000,4940000,4590000,4590000,4590000,2601800
WTI,4440000,4470000,4220000,4330000,4330000,3273500
WTI,4550000,4550000,4310000,4390000,4390000,2183300
WTI,4400000,4460000,4330000,4350000,4350000,1956600
WTI,4250000,4440000,4160000,4420000,4420000,1865200
WTI,4400000,4490000,4280000,4280000,4280000,2096700
WTI,4160000,4290000,4120000,4200000,4200000,1924800
WTI,4240000,4290000,4120000,4280000,4280000,2100200
WTI,4360000,4510000,4300000,4510000,4510000,2294100
WTI,4500000,4570000,4160000,4180000,4180000,2584100
WTI,4180000,4320000,4170000,4300000,4300000,1437200
WTI,4330000,4430000,4220000,4330000,4330000,2315400
WTI,4350000,4470000,4320000,4330000,4330000,1558300
WTI,4450000,4510000,4350000,4400000,4400000,1678600
WTI,4300000,4320000,4120000,4120000,4120000,1999000
WTI,4270000,4540000,4230000,4530000,4530000,2934400
WTI,4530000,4720000,4370000,4400000,4400000,2051800
WTI,4350000,4470000,4230000,4410000,4410000,2276000
WTI,4450000,4680000,4450000,4660000,4660000,2490500
WTI,4660000,4730000,4520000,4600000,4600000,1840000
WTI,4860000,4980000,4710000,4760000,4760000,2845700
WTI,4780000,4890000,4670000,4750000,4750000,3525700
WTI,4740000,4800000,4480000,4530000,4530000,1964800
WTI,4530000,4600000,4440000,4510000,4510000,2078900
WTI,4650000,4810000,4590000,4700000,4700000,2191600
WTI,4710000,4850000,4700000,4760000,4760000,1602000
WTI,4850000,4990000,4770000,4960000,4960000,3030800
WTI,5140000,5210000,4890000,4950000,4950000,2886900
WTI,4890000,4890000,4500000,4520000,4520000,4143300
WTI,4540000,4640000,4430000,4460000,4460000,1371400
WTI,4460000,4570000,4430000,4570000,4570000,1552900
WTI,4530000,4660000,4510000,4560000,4560000,2121500
WTI,4540000,4600000,4430000,4590000,4590000,1511400
WTI,4700000,4840000,4630000,4840000,4840000,1998900
WTI,4850000,4900000,4540000,4560000,4560000,2305800
WTI,4630000,4740000,4560000,4690000,4690000,1632500
WTI,4800000,4920000,4680000,4830000,4830000,2946700
WTI,4870000,5040000,4760000,4800000,4800000,3734500
WTI,4810000,4870000,4680000,4760000,4760000,2200100
WTI,4720000,4880000,4690000,4800000,4800000,2205400
WTI,4800000,4910000,4750000,4830000,4830000,2655200
WTI,4850000,4900000,4660000,4690000,4690000,3289500
WTI,4690000,4720000,4480000,4560000,4560000,2588600
WTI,4580000,4640000,4410000,4440000,4440000,2739100
WTI,4460000,4490000,4240000,4270000,4270000,3916900
WTI,4270000,4310000,4220000,4260000,4260000,1707100
WTI,4260000,4310000,4050000,4210000,4210000,2078500
WTI,4180000,4520000,4140000,4460000,4460000,2580500
WTI,4470000,4750000,4470000,4490000,4490000,2993900
WTI,4670000,4690000,4230000,4450000,4450000,4095300
WTI,4450000,4470000,4270000,4280000,4280000,2284600
WTI,4150000,4230000,4080000,4190000,4190000,1887600
WTI,4240000,4310000,4060000,4220000,4220000,2105800
WTI,4140000,4440000,4060000,4360000,4360000,2463400
WTI,4450000,4600000,4390000,4600000,4600000,2062900
WTI,4650000,4750000,4570000,4630000,4630000,2071500
WTI,4700000,4760000,4540000,4660000,4660000,1750300
WTI,4590000,4840000,4590000,4800000,4800000,1600200
WTI,4570000,4630000,4320000,4330000,4330000,2278100
WTI,4320000,4330000,4110000,4170000,4170000,2073300
WTI,4240000,4420000,4200000,4390000,4390000,1780900
WTI,4480000,4700000,4470000,4640000,4640000,1947400
WTI,4610000,4770000,4580000,4710000,4710000,1563400
WTI,4770000,4890000,4640000,4700000,4700000,1850700
WTI,4690000,4710000,4390000,4410000,4410000,1738400
WTI,4310000,4380000,4040000,4060000,4060000,3373800
WTI,4180000,4220000,4050000,4100000,4100000,2252400
WTI,4170000,4170000,3960000,4080000,4080000,2227700
WTI,4140000,4300000,4080000,4180000,4180000,2313000
WTI,4280000,4620000,4180000,4580000,4580000,3292200
WTI,4590000,4590000,4300000,4380000,4380000,2681800
WTI,4270000,4270000,4110000,4220000,4220000,2231400
WTI,4350000,4490000,4300000,4400000,4400000,1488100
WTI,4470000,4670000,4440000,4530000,4530000,1997700
WTI,4450000,4500000,4310000,4380000,4380000,1389300
WTI,4470000,4730000,4450000,4730000,4730000,2683400
WTI,4750000,5400000,4730000,5070000,5070000,5588300
WTI,5160000,5370000,4820000,4900000,4900000,3633000
WTI,4680000,4940000,4590000,4600000,4600000,2973900
WTI,4670000,5020000,4580000,4640000,4640000,3753900
WTI,5380000,5940000,5210000,5930000,5930000,8405500
WTI,5890000,5890000,5120000,5250000,5250000,4240600
WTI,5030000,5130000,4930000,5060000,5060000,2314600
WTI,5160000,5230000,4700000,4790000,4790000,4204300
WTI,4840000,4920000,4760000,4780000,4780000,6716600
WTI,4740000,4840000,4650000,4700000,4700000,2381000
WTI,4670000,4720000,4560000,4660000,4660000,2330100
WTI,4570000,4720000,4490000,4640000,4640000,1595400
WTI,4600000,4650000,4330000,4510000,4510000,2653400
WTI,4380000,4650000,4360000,4490000,4490000,2464100
WTI,4430000,4470000,4360000,4370000,4370000,1572900
WTI,4400000,4570000,4200000,4200000,4200000,2414800
WTI,4190000,4330000,3930000,3960000,3960000,5170400
WTI,3910000,4160000,3890000,4160000,4160000,2284500
WTI,4190000,4240000,4080000,4200000,4200000,1548100
WTI,4200000,4250000,4100000,4120000,4120000,1654900
WTI,4070000,4150000,4010000,4010000,4010000,1597400
WTI,4100000,4130000,3960000,4060000,4060000,2109300
WTI,4050000,4130000,4000000,4050000,4050000,1566200
WTI,4170000,4270000,4080000,4220000,4220000,1975000
WTI,4130000,4160000,4060000,4100000,4100000,1377800
WTI,4070000,4230000,4040000,4150000,4150000,1264600
WTI,4120000,4260000,4120000,4130000,4130000,1245700
WTI,4130000,4180000,4080000,4150000,4150000,1172400
WTI,4160000,4200000,4080000,4110000,4110000,1663900
WTI,4110000,4200000,4030000,4200000,4200000,1477300
WTI,4210000,4380000,4150000,4320000,4320000,1852800
WTI,4270000,4460000,4240000,4340000,4340000,1760800
WTI,4380000,4410000,4190000,4210000,4210000,1393900
WTI,4180000,4280000,4130000,4220000,4220000,1593400
WTI,4250000,4360000,4200000,4300000,4300000,2497600
WTI,4240000,4430000,4210000,4360000,4360000,2614100
WTI,4350000,4350000,4060000,4090000,4090000,2972700
WTI,4120000,4150000,3750000,4030000,4030000,4741600
WTI,4050000,4080000,3910000,4010000,4010000,3131000
WTI,4080000,4310000,4070000,4240000,4240000,4504100
WTI,4280000,4580000,4260000,4440000,4440000,4315100
WTI,4350000,4360000,4200000,4290000,4290000,3727600
WTI,4330000,4530000,4320000,4480000,4480000,3095100
WTI,4390000,4460000,4320000,4400000,4400000,2943900
WTI,4290000,4430000,4240000,4330000,4330000,2144800
WTI,4360000,4490000,4300000,4320000,4320000,1834800
WTI,4300000,4390000,4230000,4270000,4270000,1601700
WTI,4300000,4530000,4300000,4510000,4510000,3167200
WTI,4530000,4620000,4370000,4400000,4400000,3078600
WTI,4340000,4390000,4150000,4240000,4240000,2708700
WTI,4200000,4240000,4020000,4040000,4040000,3267700
WTI,4090000,4100000,3920000,3970000,3970000,3657500
WTI,4010000,4120000,3950000,4030000,4030000,3114600
WTI,4090000,4300000,4080000,4230000,4230000,3714700
WTI,4200000,4380000,4170000,4360000,4360000,2140100
WTI,4370000,4400000,4290000,4320000,4320000,1873500
WTI,4350000,4390000,4250000,4390000,4390000,1345000
WTI,4350000,4390000,4240000,4280000,4280000,1283200
WTI,4330000,4360000,4090000,4110000,4110000,3210400
WTI,4040000,4160000,3990000,4110000,4110000,2259900
WTI,4210000,4450000,4170000,4420000,4420000,3254000
WTI,4460000,4480000,4270000,4300000,4300000,2432000
WTI,4310000,4500000,4310000,4430000,4430000,2672800
WTI,4370000,4510000,4360000,4470000,4470000,1561900
WTI,4470000,4580000,4420000,4490000,4490000,1210100
WTI,4490000,4650000,4450000,4480000,4480000,1582500
WTI,4500000,4640000,4480000,4610000,4610000,1779900
WTI,4630000,4760000,4570000,4720000,4720000,2367300
WTI,4760000,4990000,4680000,4980000,4980000,3222300
WTI,5000000,5190000,4970000,5190000,5190000,2366700
WTI,5150000,5450000,5130000,5250000,5250000,2811500
WTI,5220000,5450000,5180000,5430000,5430000,2508000
WTI,5450000,5480000,5260000,5370000,5370000,3409600
WTI,5350000,5500000,5240000,5480000,5480000,1928900
WTI,5500000,5660000,5500000,5580000,5580000,816700
WTI,5630000,5780000,5630000,5660000,5660000,1151800
WTI,5680000,5710000,5370000,5390000,5390000,2251100
WTI,5440000,5630000,5410000,5490000,5490000,2286500
WTI,5450000,5680000,5380000,5560000,5560000,2090500
WTI,5610000,5640000,5350000,5420000,5420000,3160900
WTI,5730000,6100000,5710000,5800000,5800000,5260300
WTI,5920000,5980000,5660000,5750000,5750000,3362600
WTI,5700000,5810000,5570000,5810000,5810000,2781800
WTI,5810000,5870000,5310000,5370000,5370000,3903400
WTI,5340000,5370000,5080000,5290000,5290000,3757800
WTI,5240000,5250000,5110000,5130000,5130000,1838200
WTI,5100000,5120000,4850000,5060000,5060000,2961700
WTI,5070000,5270000,4990000,5250000,5250000,2555500
WTI,5170000,5260000,5170000,5250000,5250000,1579300
WTI,5320000,5400000,5270000,5300000,5300000,1888900
WTI,5330000,5400000,5130000,5170000,5170000,2187400
WTI,5100000,5110000,4920000,4930000,4930000,1742600
WTI,4900000,4950000,4690000,4790000,4790000,2028300
WTI,4680000,4730000,4560000,4660000,4660000,2706400
WTI,4590000,4650000,4380000,4480000,4480000,2291100
WTI,4370000,4450000,4300000,4410000,4410000,2932100
WTI,4490000,4540000,4390000,4510000,4510000,1771000
WTI,4550000,4580000,4310000,4320000,4320000,1852300
WTI,4250000,4320000,4150000,4300000,4300000,1779400
WTI,4220000,4240000,4060000,4140000,4140000,2078700
WTI,4100000,4180000,4030000,4040000,4040000,3286000
WTI,4120000,4250000,4060000,4100000,4100000,2028800
WTI,4230000,4300000,4180000,4270000,4270000,1829100
WTI,4300000,4320000,4120000,4130000,4130000,1742600
WTI,4100000,4110000,4000000,4060000,4060000,2945300
WTI,4000000,4090000,3950000,3980000,3980000,3843300
WTI,4070000,4110000,3920000,3930000,3930000,3592900
WTI,4060000,4100000,3830000,3840000,3840000,4290300
WTI,3840000,3900000,3750000,3760000,3760000,2199000
WTI,3770000,3800000,3620000,3640000,3640000,3197200
WTI,3640000,3730000,3570000,3590000,3590000,2457600
WTI,3630000,3730000,3520000,3700000,3700000,2864800
WTI,3720000,3720000,3560000,3580000,3580000,2922800
WTI,3530000,3540000,3360000,3380000,3380000,3014600
WTI,3140000,3230000,3030000,3230000,3230000,3180500
WTI,3340000,3350000,3110000,3130000,3130000,3122400
WTI,3150000,3150000,2820000,2900000,2900000,3923700
WTI,2800000,2870000,2550000,2830000,2830000,4278700
WTI,2690000,2740000,2370000,2600000,2600000,6287500
WTI,2740000,2740000,2550000,2600000,2600000,3368100
WTI,2770000,2830000,2470000,2510000,2510000,3457900
WTI,2550000,2620000,2380000,2420000,2420000,3861300
WTI,2480000,2530000,2200000,2230000,2230000,7601000
WTI,2090000,2200000,1980000,2000000,2000000,8003700
WTI,1530000,1850000,1370000,1550000,1550000,12513700
WTI,1890000,2000000,1710000,1900000,1900000,8564300
WTI,1900000,1920000,1520000,1540000,1540000,8955500
WTI,1410000,1570000,1400000,1410000,1410000,8863000
WTI,1500000,1510000,1240000,1420000,1420000,12348300
WTI,1260000,1280000,1090000,1090000,1090000,9155300
WTI,1200000,1250000,1090000,1220000,1220000,7903500
WTI,1150000,1220000,1070000,1150000,1150000,4491500
WTI,1210000,1910000,1170000,1630000,1630000,8788800
WTI,1750000,1800000,1470000,1580000,1580000,6302900
WTI,1450000,1530000,1400000,1410000,1410000,3392000
WTI,1550000,1650000,1470000,1640000,1640000,5276800
WTI,1800000,1800000,1580000,1710000,1710000,7027000
WTI,1720000,1860000,1650000,1710000,1710000,6934800
WTI,1650000,1650000,1530000,1550000,1550000,4628900
WTI,1520000,1570000,1270000,1550000,1550000,5270800
WTI,1710000,1750000,1640000,1700000,1700000,5625200
WTI,1600000,1620000,1440000,1480000,1480000,6479100
WTI,1630000,1780000,1510000,1680000,1680000,10416100
WTI,1770000,1920000,1600000,1790000,1790000,12457500
WTI,1750000,1770000,1650000,1770000,1770000,7717900
WTI,1920000,1980000,1760000,1830000,1830000,9122400
WTI,1930000,2160000,1850000,2120000,2120000,10453800
WTI,2330000,2520000,2030000,2320000,2320000,17500400
WTI,2320000,2420000,2050000,2120000,2120000,7902200
WTI,2150000,2170000,1990000,2170000,2170000,7165300
WTI,2030000,2100000,1910000,2020000,2020000,5687200
WTI,1990000,2020000,1920000,1950000,1950000,4569400
WTI,1990000,2050000,1860000,2050000,2050000,9914900
WTI,1890000,2200000,1840000,2090000,2090000,17551300
WTI,2110000,2160000,2000000,2110000,2110000,9265500
WTI,2240000,2370000,2130000,2370000,2370000,10105900
WTI,2560000,2950000,2460000,2700000,2700000,18009800
WTI,2940000,3000000,2540000,2550000,2550000,13732000
WTI,2420000,2630000,2270000,2580000,2580000,8178100
WTI,2650000,2720000,2550000,2600000,2600000,4277900
WTI,2780000,2830000,2690000,2790000,2790000,8914100
WTI,2890000,2910000,2630000,2770000,2770000,8961900
WTI,2670000,2820000,2490000,2540000,2540000,8162800
WTI,2430000,2680000,2390000,2620000,2620000,5219600
WTI,2800000,2830000,2610000,2620000,2620000,5681200
WTI,2650000,2680000,2550000,2560000,2560000,4396500
WTI,2650000,2770000,2640000,2700000,2700000,5213700
WTI,2720000,2800000,2700000,2790000,2790000,4703700
WTI,2780000,2820000,2710000,2740000,2740000,4298400
WTI,2810000,2830000,2700000,2700000,2700000,4193300
WTI,2700000,2750000,2430000,2450000,2450000,9577700
WTI,2400000,2600000,2250000,2540000,2540000,6321600
WTI,2560000,2700000,2510000,2640000,2640000,4881700
WTI,2790000,2850000,2640000,2720000,2720000,7835600
WTI,2740000,2760000,2570000,2570000,2570000,4889100
WTI,2670000,2750000,2640000,2720000,2720000,5093200
WTI,2750000,2760000,2590000,2700000,2700000,5728500
WTI,2650000,2740000,2600000,2740000,2740000,4319300
WTI,2800000,2800000,2680000,2690000,2690000,4559000
WTI,2700000,2740000,2600000,2740000,2740000,5209200
WTI,2680000,2730000,2590000,2610000,2610000,5206300
WTI,2580000,2700000,2550000,2610000,2610000,5706000
WTI,2620000,2880000,2600000,2850000,2850000,11020200
WTI,2850000,2940000,2750000,2790000,2790000,5537900
WTI,2890000,2890000,2760000,2800000,2800000,4104700
WTI,2720000,2830000,2700000,2820000,2820000,5526300
WTI,2890000,3330000,2830000,3300000,3300000,11496100
WTI,3580000,3970000,3410000,3770000,3770000,12196900
WTI,3730000,3730000,3310000,3430000,3430000,7433000
WTI,3380000,3400000,3120000,3180000,3180000,5493800
WTI,2830000,3070000,2760000,2760000,2760000,6522600
WTI,3030000,3030000,2800000,2860000,2860000,5091400
WTI,2700000,2860000,2660000,2820000,2820000,6218400
WTI,3020000,3030000,2800000,2970000,2970000,7585700
WTI,3000000,3000000,2710000,2710000,2710000,6409600
WTI,2700000,2800000,2610000,2630000,2630000,7457000
WTI,2700000,2700000,2550000,2570000,2570000,14799700
WTI,2620000,2640000,2450000,2560000,2560000,7925700
WTI,2660000,2680000,2540000,2570000,2570000,8638900
WTI,2530000,2540000,2340000,2390000,2390000,9848300
WTI,2330000,2540000,2310000,2410000,2410000,8152200
WTI,2440000,2450000,2180000,2230000,2230000,8808600
WTI,2280000,2400000,2280000,2320000,2320000,5785600
WTI,2290000,2310000,2220000,2280000,2280000,4222600
WTI,2300000,2390000,2230000,2250000,2250000,4480800
WTI,2290000,2310000,2200000,2260000,2260000,5442300
WTI,2270000,2280000,2120000,2210000,2210000,5631000
WTI,2150000,2230000,2120000,2150000,2150000,4414000
WTI,2150000,2280000,2110000,2260000,2260000,4467500
WTI,2250000,2280000,2150000,2150000,2150000,3499100
WTI,2190000,2370000,2150000,2300000,2300000,7322200
WTI,2410000,2440000,2300000,2320000,2320000,7029700
WTI,2340000,2500000,2310000,2500000,2500000,4623500
WTI,2560000,2630000,2520000,2600000,2600000,5756400
WTI,2550000,2630000,2510000,2570000,2570000,4024100
WTI,2580000,2670000,2440000,2470000,2470000,3901100
WTI,2480000,2480000,2350000,2430000,2430000,4161700
WTI,2480000,2670000,2480000,2660000,2660000,7446000
WTI,2580000,2580000,2450000,2480000,2480000,5932400
WTI,2520000,2520000,2420000,2480000,2480000,3411700
WTI,2470000,2510000,2430000,2440000,2440000,2288100
WTI,2440000,2450000,2350000,2380000,2380000,2411100
WTI,2350000,2410000,2260000,2270000,2270000,3887200
WTI,2300000,2330000,2260000,2290000,2290000,2175900
WTI,2290000,2300000,2200000,2270000,2270000,3336500
WTI,2220000,2270000,2200000,2260000,2260000,2282800
WTI,2260000,2270000,2160000,2240000,2240000,3189700
WTI,2220000,2420000,2220000,2370000,2370000,3928400
WTI,2410000,2530000,2370000,2530000,2530000,7622400
WTI,2470000,2500000,2360000,2380000,2380000,3384000
WTI,2370000,2460000,2320000,2440000,2440000,2853000
WTI,2440000,2600000,2430000,2530000,2530000,4006500
WTI,2600000,2640000,2500000,2550000,2550000,5299100
WTI,2580000,2610000,2510000,2540000,2540000,3206400
WTI,2510000,2540000,2450000,2490000,2490000,2434200
WTI,2470000,2500000,2400000,2490000,2490000,1839900
WTI,2480000,2490000,2380000,2400000,2400000,2509400
WTI,2380000,2420000,2340000,2360000,2360000,2387600
WTI,2380000,2460000,2340000,2370000,2370000,2787600
WTI,2340000,2380000,2310000,2350000,2350000,3134300
WTI,2320000,2350000,2260000,2260000,2260000,3068600
WTI,2290000,2350000,2230000,2330000,2330000,2967400
WTI,2360000,2390000,2300000,2360000,2360000,2088700
WTI,2330000,2350000,2260000,2280000,2280000,2432400
WTI,2280000,2300000,2230000,2270000,2270000,2064000
WTI,2270000,2330000,2260000,2320000,2320000,1936400
WTI,2300000,2310000,2230000,2230000,2230000,2799100
WTI,2230000,2240000,2170000,2180000,2180000,2515400
WTI,2210000,2220000,2110000,2110000,2110000,4549300
WTI,2130000,2190000,2060000,2080000,2080000,4285500
WTI,2090000,2120000,2020000,2100000,2100000,3547500
WTI,2050000,2060000,1910000,1920000,1920000,5334300
WTI,1970000,1990000,1940000,1950000,1950000,2355200
WTI,1970000,1970000,1800000,1800000,1800000,3534800
WTI,1820000,1840000,1720000,1750000,1750000,3115100
